,Subtype_0,Subtype_1,Subtype_2,Subtype_3
CEL,-0.3634357908103576,0.3634357908103576,-2.195970358402422,-1.405884339371728
ORM2,-0.7647909695158323,-1.8173247866457762,-2.194804691390764,0.7647909695158323
MIA,-1.9764561886717995,1.2041881276626791,-2.223954706671599,-1.2041881276626791
LGALS9B,-0.22058968655053757,-2.1403634651796195,-0.23535928336116044,0.22058968655053757
UGT2B15,-0.34911154676829353,-2.109998244075104,-0.05222352746186761,0.05222352746186761
CLDN2,-1.898623707118576,1.898623707118576,-2.002539158200213,-2.0819150486517444
C20orf56,-2.1964842175978077,-0.9755289833863566,-0.17969731109678658,0.17969731109678658
COL10A1,-0.5804129153583792,0.5804129153583792,-1.922384470830136,-2.0206086610132163
ANPEP,-1.280339566298861,-2.4397921682307047,1.071633784230265,-1.071633784230265
FAM3B,-2.060200832586024,1.6844332837711076,-1.6844332837711076,-2.136919746032448
PDIA2,-2.2460230693103544,1.5321419815218424,-1.5321419815218424,-1.958052190310455
CRABP1,-1.1845667766442458,1.1845667766442458,-2.0098611996080273,-2.1954234408246656
ZIC5,-0.30549186561531755,-2.2067213863264388,0.30549186561531755,-0.4041317278399821
SAA1,-2.259468246755374,1.239240062525597,-1.239240062525597,-1.9316616960922952
FAM83A,-2.4411567483684347,1.3459304499894704,-1.3459304499894704,-1.3772619865817706
CHGB,-0.668066313278349,-2.344636044523585,0.668066313278349,-0.6739257407576739
PNCK,-1.0503216289380717,1.0503216289380717,-1.6672205001495497,-2.3567683195130877
BMP3,-0.9143356084080917,-2.2599109979594822,0.9143356084080917,-1.8023102279713548
HOXA13,-2.0299740246929416,0.09364812599787593,-0.09364812599787593,-1.4137470327016302
SPINK1,-2.043018846070269,-2.104668074310739,-1.8003052709534166,1.8003052709534166
SLC7A9,-1.8435486130705792,1.0927173414530353,-1.0927173414530353,-2.285753528577893
LCN2,-2.4037701553199735,1.3362112029577715,-1.3362112029577715,-1.609823437115341
UGT1A6,-2.2625041029675885,1.0318116114480875,-1.858758750690102,-1.0318116114480875
BTNL3,-2.1367016663229133,-1.0654740451158633,1.0654740451158633,-2.0453131530577853
SFRP2,1.113714942660894,-1.113714942660894,-2.224687996003206,-1.9497640669341294
ANXA13,-2.1160963477803016,0.27456149912962907,-0.27456149912962907,-1.4818033426303623
FAM3D,-2.0815262672482056,1.9327379799540296,-1.9739197670340052,-1.9327379799540296
SOX2,-1.5717779733079036,-1.689975650328824,-2.362576981173565,1.5717779733079036
CHRM2,-1.1641633480928084,0.5949682480714178,-0.5949682480714178,-2.3460177454563644
NOS2,-2.334238519298466,-1.4433716507174168,1.4433716507174168,-1.8066682687948652
OGN,0.6799937735778571,-0.6799937735778571,-1.7575712895567375,-2.1929207165076736
MYO7B,-1.7332188198855178,0.5160559788436396,-0.5160559788436396,-2.1238281928934395
ANXA8,-0.9285057180791831,0.9285057180791831,-2.318495258740023,-1.6898370904975828
SCRG1,1.6991242269954474,-2.189715224469578,-1.6991242269954474,-1.9882800002508754
ALB,-0.6581609879699468,-2.372383552332487,-1.015405150610012,0.6581609879699468
CLCA4,-0.24386782230168183,-2.223035866185009,0.24386782230168183,-0.6319403126712371
MAL,0.2258718253503872,-2.1478497098438387,-0.2571890976627296,-0.2258718253503872
MS4A1,-0.9847042893550382,-2.40681441256217,0.9847042893550382,-1.439773930658627
CDX2,-2.1084712525887337,0.3244365853246071,-0.3244365853246071,-1.561172269644642
NMUR2,-1.0602283702547564,-2.396843191685318,0.7610520568640834,-0.7610520568640834
KRT7,-1.906218582605149,1.706150719883294,-1.706150719883294,-2.2402168946700116
LGALS7B,-0.34021870215462446,-2.11053965912251,0.058020458490073396,-0.058020458490073396
HOXC13,0.5213139521809487,-1.7846873235747636,-2.093139422032811,-0.5213139521809487
CHST5,-2.2117880049019014,-1.9468264583524135,1.7179717682571423,-1.7179717682571423
