,Subtype_0,Subtype_1,Subtype_2,Subtype_3
MIMAT0002852,-1.1622171149363671,-1.6012516223062283,-2.395754996617169,1.1622171149363671
MIMAT0003945,-1.6603070764851784,1.6603070764851784,-2.339530865337319,-1.7036429710039338
MIMAT0004284,-2.068665328068295,0.9953476612695474,-2.091726165747891,-0.9953476612695474
MIMAT0004761,-1.330424460504789,1.330424460504789,-2.429475863262097,-1.4839550197755977
MIMAT0007400,0.7509274837297678,-1.0614578045769518,-2.394595303759636,-0.7509274837297678
MIMAT0019931,0.13432100271291997,-2.1822374593617493,-0.8793427907260316,-0.13432100271291997
MIMAT0005583,-1.6867577732025305,1.6867577732025305,-2.1828053545592003,-2.0029527159297773
MIMAT0026618,0.6417421013569351,-2.363073479162325,-0.866501784209443,-0.6417421013569351
MIMAT0018975,-1.8061726972949286,1.7160994514127283,-2.286571361916927,-1.7160994514127283
MIMAT0018074,-2.196313267791968,1.8592011791869485,-1.8707834232420175,-1.8592011791869485
MIMAT0027531,-1.9877253135221755,1.9391547445927013,-1.9391547445927013,-2.0650516817573306
MIMAT0019808,-1.2471356238741542,-2.4018981717141803,-1.6062513489119277,1.2471356238741542
MIMAT0018195,-1.25727378911262,1.25727378911262,-2.252797210705955,-1.9455093104893468
MIMAT0004768,-1.707465903193162,1.707465903193162,-2.2728546867511548,-1.842752550128956
MIMAT0000729,-0.1779610198565937,0.1779610198565937,-1.2521919436386608,-2.1429006688676693
MIMAT0019955,-0.4043365956800865,-2.285115736521697,0.4043365956800865,-0.7109784217288225
MIMAT0019739,-1.3924302689312418,1.3913561294341055,-2.437198661706331,-1.3913561294341055
MIMAT0026559,-0.026172791854859875,0.026172791854859875,-2.120425053632604,-0.9437820313063141
MIMAT0022844,1.123828115345822,-2.3617558447042866,-1.123828115345822,-1.6896047905479392
MIMAT0003332,-0.2077664513826345,0.2077664513826345,-2.171803803356766,-1.2055861305108329
MIMAT0019807,-1.7535613312485836,1.7535613312485836,-1.9581312045125683,-2.1914951949357375
MIMAT0019060,-0.39271449898702876,-2.29004962966509,-0.920648461766084,0.39271449898702876
MIMAT0017981,0.2862503343926587,-2.173195316027322,-0.2862503343926587,-1.3509446217294827
MIMAT0026616,-0.42185924440401107,-2.220424763806523,0.34042781001551525,-0.34042781001551525
MIMAT0025845,0.17874387917504356,-2.162247151558109,-0.38119090835796493,-0.17874387917504356
MIMAT0027357,-0.8136760623072755,0.3741385883374354,-2.2821169984775143,-0.3741385883374354
MIMAT0003233,-1.7921463943112919,1.7475482131551145,-2.2818757272229027,-1.7475482131551145
MIMAT0015035,-2.026185296530854,1.7334693449832805,-2.148632344179732,-1.7334693449832805
MIMAT0019756,0.6329534457078695,-2.353333155925885,-0.6329534457078695,-0.7830490758974352
MIMAT0021124,0.08414199913000825,-2.1614499074712836,-0.7995045958471871,-0.08414199913000825
MIMAT0019211,-1.9743869595011219,1.578864962764834,-2.228457305294194,-1.578864962764834
MIMAT0004698,-2.1814555246370357,1.7780938974249614,-1.9582273632333094,-1.7780938974249614
MIMAT0027369,-0.387114996286427,0.3604432197769489,-2.2177739789347544,-0.3604432197769489
MIMAT0005924,0.14686790879940662,-0.14686790879940662,-1.478019733853818,-2.0356056088487335
MIMAT0019820,-1.8737290385784353,1.8559431498512415,-2.1964171006616455,-1.8559431498512415
MIMAT0027521,-1.6201424781761116,1.5541309585668106,-2.3839799951728984,-1.5541309585668106
MIMAT0000442,-1.5977814523992329,-2.259417810908136,1.5977814523992329,-1.9197197385992009
MIMAT0022472,0.765967393151104,-0.8647092501765393,-2.388169277909049,-0.765967393151104
MIMAT0027659,0.43006061880806595,-2.2970870450414163,-0.43006061880806595,-0.7560767540442017
MIMAT0027395,-0.24511439364064633,-2.1155388728930142,0.13167403061660732,-0.13167403061660732
MIMAT0004562,-0.658665396361442,-2.372073831137801,0.658665396361442,-0.9699300441159378
MIMAT0004792,-1.5032108961226704,0.9997440639617418,-2.395996898035387,-0.9997440639617418
MIMAT0022711,-1.0005628659470616,1.0005628659470616,-2.4358896607454583,-1.193338139036097
MIMAT0018072,-2.0335468613869607,1.3112617556561907,-2.1947682907214725,-1.3112617556561907
MIMAT0019812,-0.7558233613446653,0.7558233613446653,-2.3689755130989707,-1.3503074694930233
MIMAT0017986,-1.6164383376091385,1.6164383376091385,-2.352785998963927,-1.6938501019033023
MIMAT0000726,-0.33242382931646036,-2.198297263513387,-0.3378289809394376,0.33242382931646036
MIMAT0004765,-1.791496565331553,0.7734872295556511,-0.7734872295556511,-2.214065286407885
MIMAT0019747,-1.068900942494634,-2.4378529476837385,1.035095214799289,-1.035095214799289
MIMAT0027375,-1.577823789233127,-0.7417860388319149,0.7417860388319149,-2.302366655509977
MIMAT0018197,-0.3589318951233841,0.3589318951233841,-2.2622045783789453,-1.1151443966807713
MIMAT0000687,-0.8035925702450003,0.540714443538682,-0.540714443538682,-2.332867217115754
MIMAT0002844,-1.6829155993962435,0.26700272897485294,-1.998502077317958,-0.26700272897485294
MIMAT0004957,-0.9585851369870746,-2.4289611407767073,0.9585851369870746,-1.2216944802841356
MIMAT0005826,-0.9879356992931705,0.9879356992931705,-2.4294790216081115,-1.2782905749195776
MIMAT0019220,-0.7116329727603162,-1.8282640130032186,-2.1638962152194803,0.7116329727603162
MIMAT0017352,-1.893392051019098,-1.6114543701026431,1.6114543701026431,-2.271568644575336
MIMAT0018089,0.09551795202194924,-2.076149936386843,-0.09551795202194924,-1.3041477462133635
MIMAT0027495,-1.7740318553368641,1.507198669129246,-2.342736560135575,-1.507198669129246
MIMAT0005905,-1.5805415619157626,1.5165468216580837,-2.3982778369444904,-1.5165468216580837
MIMAT0020925,-2.120290716158115,-2.106709027000528,1.2377821943169993,-1.2377821943169993
MIMAT0019920,-0.6643945605250383,0.6643945605250383,-0.8600060039210948,-2.367727946126171
MIMAT0025470,-0.1871073937899728,-2.2076870916380282,0.1871073937899728,-0.8592428327005056
MIMAT0003254,-0.7091057430791761,-2.362187970583866,-1.3101645912932798,0.7091057430791761
MIMAT0004778,0.07769087132464501,-2.0814846370540407,-0.07769087132464501,-1.2556341080944902
MIMAT0015073,0.7385369971221992,-1.4091213278884136,-2.3514976952775073,-0.7385369971221992
MIMAT0019768,-2.086530873550505,0.5828180685450643,-0.5828180685450643,-1.8432701041355852
MIMAT0005892,-0.8964268277843912,0.8964268277843912,-2.4071181964946105,-1.332133828570692
MIMAT0031179,-2.285541811870547,1.3971567819984496,-1.3971567819984496,-1.9058069259206039
MIMAT0019052,-1.1046431755243244,-2.181926733946042,-2.0043489965566317,1.1046431755243244
MIMAT0021017,-1.2684454198234107,-2.042404071787255,-2.182838404057678,1.2684454198234107
MIMAT0027510,-0.173904146306418,-2.0718244745586594,-1.4398549325784817,0.173904146306418
MIMAT0019954,0.3337447030140005,-2.001632832264918,-1.7446037883322263,-0.3337447030140005
MIMAT0004613,0.4004846734276325,-1.0137447835824684,-2.2893262793015325,-0.4004846734276325
MIMAT0026736,-1.9731514378523656,1.4044913395165879,-1.4044913395165879,-2.2435577172906225
MIMAT0004510,0.5334645623763296,-2.3296512433567393,-1.1201751011216625,-0.5334645623763296
MIMAT0022270,-0.05341963399504553,-1.504497256099247,-1.953492675592177,0.05341963399504553
MIMAT0027567,-0.5739631247368202,-2.2475498990964877,0.5739631247368202,-1.543531184683275
MIMAT0019011,-1.2254169122844183,1.2254169122844183,-1.7815910166875815,-2.338159851264401
MIMAT0022293,-0.8650324436522584,-2.3258906669844124,0.5027509791287579,-0.5027509791287579
MIMAT0003245,-1.9214062867600894,1.9214062867600894,-2.127302479852075,-1.9232085764207674
MIMAT0030999,-1.0525206400683615,1.0525206400683615,-2.437905238036753,-1.2780331253453225
MIMAT0019924,-0.9065179146057609,-2.3917633211755525,0.7649360435094898,-0.7649360435094898
MIMAT0006764,1.7270671633648387,-1.7270671633648387,-2.1635620387707943,-2.010462194467216
MIMAT0002834,-0.3677521119788778,-0.557201146030023,-2.254070315503755,0.3677521119788778
MIMAT0022468,-0.12271972721717854,-2.0784513740361703,-0.12267961037387462,0.12267961037387462
MIMAT0020924,0.1664041167090699,-1.8681266509663783,-1.7503611733687,-0.1664041167090699
MIMAT0018004,-0.11790542161588215,-2.058333441016172,-1.386758672735294,0.11790542161588215
MIMAT0027608,-0.47331452793023565,-2.316340279212712,0.47331452793023565,-0.8515774260513987
MIMAT0005902,0.4200620642177408,-0.9408330413396526,-2.299609749141724,-0.4200620642177408
MIMAT0018001,0.16403344519346885,-1.856826864065195,-0.16403344519346885,-1.7608668739648163
MIMAT0019061,-1.4742130250931258,1.4742130250931258,-2.4192608226332224,-1.4872772650294814
MIMAT0018071,-1.7496543873926764,1.6173557072986093,-1.6173557072986093,-2.3343812701999105
MIMAT0005933,-1.1501040588274032,1.0893811973865568,-2.444444436140914,-1.0893811973865568
MIMAT0005874,-0.37263118456935007,-2.152889779856292,-0.15647231652094648,0.15647231652094648
MIMAT0025483,-0.8735969357149278,0.8735969357149278,-1.685970165305965,-2.30376481689467
MIMAT0017987,-1.6118705824575186,1.025885786688435,-2.3708662222648402,-1.025885786688435
MIMAT0018925,-0.8130361765321599,0.5782905547077639,-0.5782905547077639,-2.343426455185922
MIMAT0004595,-1.0213222992030484,-2.4025217526827287,-1.4922027148775818,1.0213222992030484
MIMAT0019904,0.9876571445608808,-1.5594570433070907,-2.378841531579311,-0.9876571445608808
MIMAT0030425,-1.7403054468309287,0.33226240993198547,-2.0037583263717393,-0.33226240993198547
MIMAT0019206,-1.645490688183694,1.2108635766741183,-2.3877393734947816,-1.2108635766741183
MIMAT0019981,-1.5157050243410155,1.5157050243410155,-2.3863779672183543,-1.6338723632113634
MIMAT0022709,-1.4381558356216204,0.3532432709645046,-0.3532432709645046,-2.178959225030351
MIMAT0025463,-0.28478805630970117,0.28478805630970117,-2.190797985099976,-0.36023365083214964
MIMAT0003333,-1.6616679584313963,1.6616679584313963,-1.7827264729094914,-2.3116683752121197
MIMAT0027589,-0.054911980421979485,-2.1319335893981415,-0.48144985378364574,0.054911980421979485
MIMAT0011775,-1.6695422364741912,-2.361023418185082,1.0768127926362132,-1.0768127926362132
MIMAT0005893,-0.9710595246262762,0.9710595246262762,-2.2920415886197376,-1.77362072352913
MIMAT0003165,-1.361272726697557,-2.3525100420617022,1.361272726697557,-1.767112140540024
MIMAT0019867,-1.7138724607166211,-2.3422417627133423,1.6362107400687025,-1.6362107400687025
MIMAT0002173,-1.0830374911101588,1.0830374911101588,-2.3124136032750546,-1.7878683489249099
MIMAT0015015,-0.925102558003597,-2.413205260469877,0.8955382386918356,-0.8955382386918356
MIMAT0019232,0.44649831722743394,-2.2576644441992912,-0.44649831722743394,-0.46766070399462184
MIMAT0005789,-0.03972109265870219,-2.0149308349062496,0.00598865109002132,-0.00598865109002132
MIMAT0019225,0.09141843221221732,-2.1643147540288026,-0.09141843221221732,-0.8201757584854211
MIMAT0003275,-1.4570025396818571,0.5850234161162821,-0.5850234161162821,-2.2826939909863384
MIMAT0000773,-1.028655012795176,1.028655012795176,-1.8887564808073818,-2.2434619368775404
MIMAT0030419,-2.228837309323164,1.2891232426884631,-1.985708930700443,-1.2891232426884631
MIMAT0003283,-1.5056965291209796,1.5056965291209796,-1.7282898750678075,-2.3597207414991037
MIMAT0019712,-1.0455020351707793,0.7554674172501504,-0.7554674172501504,-2.395634871970962
MIMAT0015070,0.3219291604064327,-1.4226825142875779,-2.1676825360413843,-0.3219291604064327
MIMAT0022706,-1.6536111794242936,-2.2476792068298184,1.6536111794242936,-1.9188839101134547
MIMAT0004609,0.3289729745791251,-2.2502612985310964,-0.3289729745791251,-0.613211418442969
MIMAT0000734,0.282607420439839,-2.219709703041624,-1.1611508130236088,-0.282607420439839
MIMAT0019769,-1.8438750748664583,1.2242553052520646,-2.308079938939455,-1.2242553052520646
MIMAT0015054,-0.21335116549145308,-2.2196475855483007,-0.7782001865301971,0.21335116549145308
MIMAT0019896,0.8834944555078178,-2.2693657571051227,-0.8834944555078178,-1.7654936116025572
MIMAT0026734,-1.4732419991223138,-2.2088402885955483,0.4358845755164262,-0.4358845755164262
MIMAT0019847,1.0626633932225458,-1.9874290732732114,-2.1839698322631165,-1.0626633932225458
MIMAT0015020,-1.1655864834612295,-2.3605856841997155,0.641632438784165,-0.641632438784165
MIMAT0019878,-0.010850185876462737,-2.1152009087547854,-0.9168667631539168,0.010850185876462737
MIMAT0018950,-2.2444938682262396,-1.400232159709764,1.400232159709764,-1.9717498722799451
MIMAT0004607,1.1690264226835614,-1.9167050343191012,-1.1690264226835614,-2.257957434913165
MIMAT0019894,0.8084189324317429,-2.4055020443245216,-0.8084189324317429,-1.1357508632419242
MIMAT0005889,-2.051512080291326,1.960214900535233,-1.960214900535233,-1.9837785863385307
MIMAT0025851,-1.1787015593516001,1.1787015593516001,-2.4288839974096823,-1.4591986770615437
MIMAT0015072,0.8934424336123863,-1.5305544992352647,-0.8934424336123863,-2.3648122124758673
MIMAT0026558,-1.0421305136754995,1.0421305136754995,-1.9383458272042684,-2.2143438306072243
MIMAT0005916,1.2475132338470396,-2.397387916615456,-1.2475132338470396,-1.6226870644182774
MIMAT0004958,-1.4497218606189322,1.4497218606189322,-2.308212682305609,-1.8612696177099264
MIMAT0019864,-1.523101309487984,1.324358643694657,-2.422884476189798,-1.324358643694657
MIMAT0005580,0.5232225845917948,-1.818339441075453,-0.5232225845917948,-2.070232465947491
MIMAT0019982,-1.4430071089842618,1.4430071089842618,-1.8564947649595571,-2.3109281610251706
MIMAT0022296,0.06714155469502883,-2.094348349856827,-0.06714155469502883,-0.24926674958113793
MIMAT0011157,0.13166745783689934,-2.137939645829434,-1.1711303675463427,-0.13166745783689934
MIMAT0027530,-1.3607789228650684,1.3607789228650684,-1.9215259622703733,-2.2757354233524443
MIMAT0027458,-1.6090623221553586,-2.3818684323159025,-1.5801029928274648,1.5801029928274648
MIMAT0025855,-1.676724388504703,1.676724388504703,-2.312164334015334,-1.7711962260695753
MIMAT0018000,-1.0141084320183753,1.0141084320183753,-1.7773346761562987,-2.30163646728333
MIMAT0000422,-1.9818289096126838,1.3120017389832237,-1.3120017389832237,-2.233693359895136
MIMAT0019700,-1.1161856910707144,1.1161856910707144,-2.429110275092981,-1.4219336067186992
MIMAT0004975,-1.4825598379277714,0.5524283414064649,-0.5524283414064649,-2.2604088480277036
MIMAT0019216,0.42838239339642864,-2.2575026955021125,-0.48732497340406683,-0.42838239339642864
MIMAT0019823,-0.2700745834900939,-1.3359741887347991,0.2700745834900939,-2.169171384087422
MIMAT0005919,-0.4857927270899643,-2.143433535894414,0.08144542813116827,-0.08144542813116827
MIMAT0018186,-2.168087491128854,-0.1200319307341537,0.1200319307341537,-0.5621989091747119
MIMAT0027363,-0.266264709213363,-2.23898133451676,-0.9393355614167755,0.266264709213363
MIMAT0027354,0.6267581575981319,-2.355486179230389,-0.8172469359530453,-0.6267581575981319
MIMAT0019970,-1.7783984441060912,1.3049051958032798,-2.34607075324256,-1.3049051958032798
MIMAT0027428,-1.2006802584280842,0.5841939759021889,-2.338138948307261,-0.5841939759021889
MIMAT0003301,-2.395153283596019,1.482956207758676,-1.6137972163150398,-1.482956207758676
MIMAT0002859,-0.5854682382431406,-1.9745823497905086,-1.9745823497905077,0.5854682382431406
MIMAT0019910,-1.87699193752049,-0.7189809555949064,0.7189809555949064,-2.1335651121519534
MIMAT0002816,0.6214981663460061,-0.6214981663460061,-2.01936469664151,-1.9515019712992903
MIMAT0017999,-1.1516950083049349,1.1516950083049349,-2.4465394429854013,-1.2706583214763614
MIMAT0000770,1.848949154908116,-2.1758417889786164,-1.9151786088059854,-1.848949154908116
MIMAT0018198,-0.575398414719353,-1.3509274182358204,-2.3077705134132938,0.575398414719353
MIMAT0005577,-2.2333160979069038,1.6794850243856012,-1.6794850243856012,-1.9313946732447664
MIMAT0018075,0.2817018498312632,-2.235076285890537,-1.059436943536678,-0.2817018498312632
MIMAT0022714,-1.6386353991660212,-2.392150388886936,1.4483822546971894,-1.4483822546971894
MIMAT0015028,0.3866078410874368,-2.229691404388228,-0.4092325503082092,-0.3866078410874368
MIMAT0021023,-1.6930825615182465,1.6930825615182465,-2.240658628893422,-1.9123870172569533
MIMAT0019724,-0.345551165488505,-2.145293816023372,-0.15066241193502838,0.15066241193502838
MIMAT0022700,-1.4000315221445132,1.4000315221445132,-2.2359330657254146,-1.9842241046548217
MIMAT0005906,-0.02899697046270827,-0.6864504166664367,-2.135345365784978,0.02899697046270827
MIMAT0026743,-0.6540442841692388,-1.3182956077424324,-2.3430843858548243,0.6540442841692388
MIMAT0021086,-1.1348920662091,1.1348920662091,-2.4469408718804475,-1.1572576568543247
MIMAT0019862,-0.17092008390135896,-2.1345197141182077,-0.27008766985999055,0.17092008390135896
MIMAT0018976,-1.3207924476931066,1.3207924476931066,-2.3781689556025576,-1.6957203905651517
MIMAT0004751,-1.6766259217454007,1.6766259217454007,-1.7001587971665022,-2.3362571285284
MIMAT0004511,0.8453054272937708,-0.8453054272937708,-2.4136421325807667,-1.0793120680230712
MIMAT0019001,-1.1499159651231654,-2.434870733384739,0.9862409044444412,-0.9862409044444412
MIMAT0015084,-0.37808984453871214,-1.3939533621829452,0.37808984453871214,-2.207531698582774
MIMAT0025474,-0.8268303653355491,0.6566014486222322,-2.3630772464094503,-0.6566014486222322
MIMAT0004919,0.4864103528255312,-2.1028362610030444,-1.7396035896430333,-0.4864103528255312
MIMAT0019053,-1.474757448306978,1.474757448306978,-2.4071211496406235,-1.5619198680649904
MIMAT0019782,-0.09443426912794312,-2.1320718350998917,-1.1032688774318602,0.09443426912794312
MIMAT0000265,0.7616021898183633,-2.143896253954258,-1.890558548297643,-0.7616021898183633
MIMAT0018191,-1.0238776252868633,1.0238776252868633,-2.4254102228915815,-1.3655467025711954
MIMAT0004487,-0.2086637798705206,-2.1257082447863556,-0.1958814453436892,0.1958814453436892
MIMAT0019926,-1.3363786067501062,0.29827486750446497,-0.29827486750446497,-2.1843240907122166
MIMAT0003311,1.0972656201670428,-1.5786238479487087,-2.393406781654935,-1.0972656201670428
MIMAT0004516,-1.156083729230275,-2.447127836649352,-1.1405510125128007,1.1405510125128007
MIMAT0001629,-1.413098317491256,1.413098317491256,-1.9709106376995937,-2.2450446770597874
MIMAT0019849,-1.87620907993094,1.3015369918618098,-1.3015369918618098,-2.29853037114111
MIMAT0019770,-1.9787344409023442,1.4309187786459823,-2.239472337924089,-1.4309187786459823
MIMAT0015027,-0.9716945264021364,0.4867868389022017,-2.322063243067107,-0.4867868389022017
MIMAT0017996,0.6460486118105736,-2.2565426110839932,-1.598911860864273,-0.6460486118105736
MIMAT0027361,-1.8309333966173713,1.8309333966173713,-1.9867547227322755,-2.1356857910624396
MIMAT0003881,-1.6036738093784342,1.6036738093784342,-2.3102395761643426,-1.8174896174211008
MIMAT0004517,-0.9683040835614507,-2.42908857068955,0.9683040835614507,-1.244067881244405
MIMAT0004674,-1.470294769142683,-2.1281609981651304,-2.1126911063448364,1.470294769142683
MIMAT0026742,-1.7038353082641466,0.03993881697055535,-0.03993881697055535,-1.797225621625638
