,Subtype_0,Subtype_1,Subtype_2,Subtype_3
FARP1,-1.9507611061775174,1.9507611061775174,-2.086230627439845,-1.9507611061775174
SHFM1,-0.3921440520404065,-0.8743359975123133,0.3921440520404065,-2.2899276125322494
ZNF131,0.3252775343389981,-2.2646798812509417,-0.3252775343389981,-0.9062045046121608
NLGN1,-1.2061320303294125,1.2061320303294125,-1.5215109413211596,-2.419296900485819
CELF4,-1.9160120033976926,1.9160120033976926,-2.120292694936417,-1.9385533210847241
CIZ1,-1.4802495068917059,1.4085915086327712,-2.4265189660431723,-1.4085915086327712
NEDD4L,-0.44369276733414525,-2.1273693924038932,0.05627961355565836,-0.05627961355565836
DOCK9,-1.9628074612060307,1.828309160371842,-2.154792939009671,-1.828309160371842
PDZD2,-0.4216335804564569,-2.238012910285219,0.4216335804564569,-1.364642018466597
DPY19L3,-0.5387553765885376,-1.8406245331668667,-2.062768873376661,0.5387553765885376
MTERF,-1.5209896333680766,-2.140447229503438,1.5209896333680766,-2.0951467590377573
RAB31,-1.782586268667763,1.7628372612596925,-1.7628372612596925,-2.2801704553170774
MIR4500HG,-1.7716769967694848,1.7716769967694848,-2.266753613467507,-1.8070064079141326
RASSF8,-2.005982855076055,0.6154952491110018,-1.9618911065413174,-0.6154952491110018
AGXT2,-0.37914936857734854,-2.244164200294033,0.37914936857734854,-1.2641343056243972
ZFR,-0.3865208451953145,-2.287795563815528,0.3865208451953145,-0.8635697540534805
DENND1A,-1.6035044808371288,1.3955864425249143,-2.404115707630809,-1.3955864425249143
CCDC102B,-0.6311153841670457,-2.1900811050568714,0.15870152935194706,-0.15870152935194706
NDUFV2,-1.735188966891738,1.5072214006157123,-1.5072214006157123,-2.3571582806621665
EGFEM1P,-1.149531253754958,1.149531253754958,-2.050699343309626,-2.1542700172141527
GPATCH1,-0.5079127425981743,-1.2298392039221815,-2.30594850735409,0.5079127425981743
SEH1L,-2.0964139220967484,1.6689018959453374,-1.6689018959453374,-2.1080866054046368
KLHL1,-1.8727885959600552,1.8727885959600552,-2.1339430625629525,-1.9576698261024559
TUBB6,-2.05143316069007,1.642237716403487,-1.642237716403487,-2.1567232165298926
MESP1,-1.289058926829837,-0.5071983489879488,0.5071983489879488,-2.2944687216121498
LINC00421,-1.599725575624756,1.599725575624756,-2.258425842638658,-1.920787427626234
GTPBP10,-0.3420899282293446,-2.1359532779032215,-0.1259406413858032,0.1259406413858032
CHRAC1,-2.3760162561862224,1.5683791515615193,-1.5683791515615193,-1.6430638730644485
KIAA1328,-1.9283303315477913,0.8741376954757308,-0.8741376954757308,-2.1645314364160955
RN7SL662P,-1.0488263273239031,1.0488263273239031,-2.4231108242011663,-1.4066130861575932
C6orf223,-1.5343157002906835,-2.083439214078928,1.5343157002906835,-2.1495801415100053
ACAA2,-1.8347343358080792,0.8775238904844785,-0.8775238904844785,-2.228632102817723
GRM8,-0.9188239201683893,-1.8184255825926696,-2.2523680511659205,0.9188239201683893
LMO7,-1.7992882346963182,1.6727639780583528,-2.3020805232016652,-1.6727639780583528
LSM14A,-0.38285365380413117,-1.9445882228118556,-1.8575789486377459,0.38285365380413117
TNIK,-1.0728251822312787,1.0728251822312787,-1.5842936724801926,-2.387920897651305
SAPCD2,-1.624249578345474,1.455056913934487,-2.3952949621336788,-1.455056913934487
PACRG,-2.016915205394164,0.7644237917880125,-0.7644237917880125,-2.038463444768033
SAMD12,-2.2329104289720663,1.5096721453741961,-1.981444690803632,-1.5096721453741961
U3|ENSG00000199856.1,-1.7353702748023196,1.462939652357675,-1.462939652357675,-2.3612359301211594
DOCK4,0.07588269776026912,-1.9649624893711806,-1.5141593572822132,-0.07588269776026912
C7orf63,-0.17375546503644068,-2.1839725374580334,0.17375546503644068,-0.5199934612995321
